time,battery_v,bus_current_a,panel_temp_c,rw1_rpm,rw1_current_a,rw1_temp_c,heater_on,eclipse
2026-02-01T11:59:00Z,28.403,4.109,17.33,3209.9,0.4166,20.87,0,0
2026-02-01T12:00:00Z,28.419,4.093,18.15,3206.4,0.4266,21.09,0,0
2026-02-01T12:01:00Z,28.412,4.611,17.27,3208.8,0.4137,21.01,1,0
2026-02-01T12:02:00Z,28.4,4.671,17.28,3197.0,0.4232,20.91,1,0
2026-02-01T12:03:00Z,28.368,4.679,18.45,3195.9,0.4168,21.25,1,0
2026-02-01T12:04:00Z,28.397,4.605,18.33,3205.0,0.4266,20.83,1,0
2026-02-01T12:05:00Z,28.414,4.644,18.13,3206.5,0.4077,20.86,1,0
2026-02-01T12:06:00Z,26.812,4.881,-7.96,3194.1,0.4202,21.14,1,1
2026-02-01T12:07:00Z,26.83,4.98,-7.4,3203.2,0.4185,21.29,1,1
2026-02-01T12:08:00Z,26.82,4.95,-7.94,3201.3,0.4174,21.17,1,1
2026-02-01T12:09:00Z,26.793,5.014,-7.97,3191.4,0.4229,21.23,1,1
2026-02-01T12:10:00Z,26.786,4.94,-7.67,3202.7,0.4252,20.93,1,1
2026-02-01T12:11:00Z,26.817,4.97,-7.71,3205.1,0.4061,21.13,1,1
2026-02-01T12:12:00Z,26.786,4.986,-7.72,3199.7,0.4113,20.79,1,1
2026-02-01T12:13:00Z,26.793,4.924,-8.41,3213.0,0.4195,21.05,1,1
2026-02-01T12:14:00Z,26.794,4.971,-7.69,3194.8,0.4184,20.92,1,1
2026-02-01T12:15:00Z,26.777,4.989,-8.04,3198.5,0.4196,21.07,1,1
2026-02-01T12:16:00Z,26.8,4.936,-7.11,3200.9,0.4321,20.99,1,1
2026-02-01T12:17:00Z,26.8,4.953,-7.97,3203.5,0.4211,21.12,1,1
2026-02-01T12:18:00Z,26.776,4.956,-8.17,3206.4,0.4196,21.37,1,1
2026-02-01T12:19:00Z,26.786,5.005,-7.45,3194.2,0.4243,20.93,1,1
2026-02-01T12:20:00Z,26.786,4.91,-7.5,3200.2,0.4266,21.06,1,1
2026-02-01T12:21:00Z,26.833,4.951,-8.57,3202.8,0.4206,21.13,1,1
2026-02-01T12:22:00Z,26.79,4.943,-7.13,3192.3,0.4149,20.95,1,1
2026-02-01T12:23:00Z,26.766,4.965,-8.46,3201.4,0.4278,21.38,1,1
2026-02-01T12:24:00Z,26.795,4.885,-8.17,3202.3,0.4342,20.96,1,1
2026-02-01T12:25:00Z,26.796,4.91,-8.11,3204.9,0.4228,21.2,1,1
2026-02-01T12:26:00Z,26.803,4.943,-7.69,3205.1,0.4178,21.28,1,1
2026-02-01T12:27:00Z,26.783,4.996,-7.73,3203.6,0.4108,21.04,1,1
2026-02-01T12:28:00Z,26.812,4.963,-8.73,3196.0,0.4381,21.14,1,1
2026-02-01T12:29:00Z,26.772,4.945,-8.53,3203.5,0.4183,21.06,1,1
2026-02-01T12:30:00Z,26.813,4.999,-8.1,3196.8,0.4185,20.97,1,1
2026-02-01T12:31:00Z,26.822,5.003,-7.73,3201.5,0.4199,20.97,1,1
2026-02-01T12:32:00Z,26.757,5.0,-8.63,3208.2,0.4088,20.87,1,1
2026-02-01T12:33:00Z,26.812,4.987,-7.85,3206.8,0.4165,20.91,1,1
2026-02-01T12:34:00Z,26.785,4.93,-8.36,3201.3,0.4274,21.04,1,1
2026-02-01T12:35:00Z,26.804,4.882,-8.15,3204.0,0.4187,20.96,1,1
2026-02-01T12:36:00Z,26.793,4.979,-7.75,3201.2,0.4231,21.08,1,1
2026-02-01T12:37:00Z,26.791,4.897,-7.77,3189.8,0.4058,20.86,1,1
2026-02-01T12:38:00Z,26.811,4.967,-7.53,3204.9,0.4176,20.9,1,1
2026-02-01T12:39:00Z,26.801,4.948,-7.58,3194.9,0.4225,21.22,1,1
2026-02-01T12:40:00Z,28.447,4.609,17.79,3193.1,0.4255,21.11,1,0
2026-02-01T12:41:00Z,28.407,4.668,18.05,3195.0,0.4268,21.18,1,0
2026-02-01T12:42:00Z,28.41,4.581,17.74,3199.5,0.4246,20.91,1,0
2026-02-01T12:43:00Z,28.415,4.622,17.93,3202.4,0.412,20.97,1,0
2026-02-01T12:44:00Z,28.398,4.646,17.98,3201.4,0.4154,20.9,1,0
2026-02-01T12:45:00Z,28.415,4.657,18.56,3200.4,0.429,21.19,1,0
2026-02-01T12:46:00Z,28.391,4.637,18.46,3199.2,0.4211,20.97,1,0
2026-02-01T12:47:00Z,28.365,4.678,17.64,3206.2,0.4077,20.77,1,0
2026-02-01T12:48:00Z,28.376,4.683,18.1,3199.5,0.4209,21.12,1,0
2026-02-01T12:49:00Z,28.4,4.666,18.35,3204.0,0.4224,21.0,1,0
2026-02-01T12:50:00Z,28.407,4.642,17.46,3203.4,0.425,20.85,1,0
2026-02-01T12:51:00Z,28.382,4.617,18.81,3197.2,0.4194,20.68,1,0
2026-02-01T12:52:00Z,28.394,4.652,18.15,3205.5,0.4226,20.98,1,0
2026-02-01T12:53:00Z,28.391,4.611,18.13,3195.9,0.4295,21.09,1,0
2026-02-01T12:54:00Z,28.434,4.593,18.67,3207.0,0.4199,21.15,1,0
2026-02-01T12:55:00Z,28.365,4.644,17.97,3189.9,0.4126,21.04,1,0
2026-02-01T12:56:00Z,28.407,4.678,18.08,3197.9,0.4171,21.09,1,0
2026-02-01T12:57:00Z,28.393,4.683,18.45,3195.1,0.4173,20.94,1,0
2026-02-01T12:58:00Z,28.417,4.635,18.21,3192.6,0.4203,20.87,1,0
2026-02-01T12:59:00Z,28.399,4.626,18.05,3196.6,0.4231,21.37,1,0
2026-02-01T13:00:00Z,28.375,4.649,17.71,3200.0,0.4169,21.07,1,0
2026-02-01T13:01:00Z,28.402,4.619,17.82,3191.8,0.4137,20.98,1,0
2026-02-01T13:02:00Z,28.389,4.664,18.57,3188.4,0.4264,21.27,1,0
2026-02-01T13:03:00Z,28.418,4.646,17.69,3194.6,0.4224,21.08,1,0
2026-02-01T13:04:00Z,28.412,4.618,17.4,3190.0,0.4178,20.77,1,0
2026-02-01T13:05:00Z,28.384,4.702,17.43,3201.6,0.4183,20.77,1,0
2026-02-01T13:06:00Z,28.426,4.62,18.15,3205.8,0.4169,21.11,1,0
2026-02-01T13:07:00Z,28.381,4.615,18.3,3205.4,0.4204,20.82,1,0
2026-02-01T13:08:00Z,28.4,4.696,17.75,3209.3,0.4142,21.22,1,0
2026-02-01T13:09:00Z,28.368,4.636,18.66,3196.5,0.4177,20.76,1,0
2026-02-01T13:10:00Z,28.363,4.717,18.01,3194.5,0.4233,20.82,1,0
2026-02-01T13:11:00Z,28.373,4.673,17.55,3206.4,0.4239,21.13,1,0
2026-02-01T13:12:00Z,28.388,4.681,18.11,3196.0,0.4176,21.17,1,0
2026-02-01T13:13:00Z,28.422,4.625,17.58,3202.2,0.42,21.02,1,0
2026-02-01T13:14:00Z,28.401,4.653,18.54,3194.6,0.4227,20.92,1,0
2026-02-01T13:15:00Z,28.405,4.636,17.46,3208.5,0.4205,21.18,1,0
2026-02-01T13:16:00Z,28.386,4.648,17.93,3199.7,0.4254,20.85,1,0
2026-02-01T13:17:00Z,28.398,4.646,17.78,3205.7,0.4199,20.92,1,0
2026-02-01T13:18:00Z,28.381,4.626,17.81,3205.7,0.4339,21.18,1,0
2026-02-01T13:19:00Z,28.428,4.623,17.65,3202.8,0.4259,21.17,1,0
2026-02-01T13:20:00Z,28.403,4.665,18.33,3206.2,0.4135,21.02,1,0
2026-02-01T13:21:00Z,28.371,4.677,18.06,3195.1,0.4179,20.98,1,0
2026-02-01T13:22:00Z,28.44,4.675,18.17,3200.5,0.4249,20.95,1,0
2026-02-01T13:23:00Z,28.381,4.728,18.3,3206.8,0.4158,20.74,1,0
2026-02-01T13:24:00Z,28.384,4.619,17.2,3204.6,0.4222,20.91,1,0
2026-02-01T13:25:00Z,28.391,4.646,18.18,3206.8,0.4169,21.21,1,0
2026-02-01T13:26:00Z,28.405,4.629,18.18,3196.7,0.4242,20.89,1,0
2026-02-01T13:27:00Z,28.394,4.627,17.97,3195.0,0.4229,21.01,1,0
2026-02-01T13:28:00Z,28.441,4.641,18.31,3204.6,0.4162,21.18,1,0
2026-02-01T13:29:00Z,28.397,4.652,17.08,3198.4,0.4239,21.0,1,0
2026-02-01T13:30:00Z,28.394,4.608,18.2,3191.0,0.4254,21.22,1,0
2026-02-01T13:31:00Z,28.362,4.658,17.63,3199.3,0.4181,21.01,1,0
2026-02-01T13:32:00Z,28.385,4.577,17.9,3199.3,0.4183,20.98,1,0
2026-02-01T13:33:00Z,28.398,4.656,17.56,3213.4,0.4299,21.18,1,0
2026-02-01T13:34:00Z,28.423,4.657,18.22,3187.8,0.4233,21.09,1,0
2026-02-01T13:35:00Z,28.396,4.647,17.77,3200.3,0.4248,20.81,1,0
2026-02-01T13:36:00Z,28.399,4.634,17.21,3199.9,0.413,21.05,1,0
2026-02-01T13:37:00Z,28.365,4.59,18.18,3205.3,0.424,21.18,1,0
2026-02-01T13:38:00Z,28.362,4.621,18.25,3200.0,0.4332,21.0,1,0
2026-02-01T13:39:00Z,28.396,4.641,18.14,3201.0,0.4143,21.07,1,0
2026-02-01T13:40:00Z,28.379,4.643,18.46,3211.3,0.4183,20.86,1,0
2026-02-01T13:41:00Z,26.792,4.975,-8.2,3194.1,0.4133,21.14,1,1
2026-02-01T13:42:00Z,26.8,4.956,-8.25,3200.4,0.4138,21.3,1,1
2026-02-01T13:43:00Z,26.809,4.939,-7.98,3202.9,0.4138,21.09,1,1
2026-02-01T13:44:00Z,26.805,4.967,-7.91,3196.7,0.4245,21.09,1,1
2026-02-01T13:45:00Z,26.8,4.951,-8.29,3198.1,0.4162,21.2,1,1
2026-02-01T13:46:00Z,26.787,4.945,-8.3,3186.9,0.4214,20.82,1,1
2026-02-01T13:47:00Z,26.809,4.946,-7.25,3209.6,0.4218,20.69,1,1
2026-02-01T13:48:00Z,26.812,4.997,-7.58,3207.9,0.4264,21.04,1,1
2026-02-01T13:49:00Z,26.81,4.95,-8.01,3204.7,0.4243,20.96,1,1
2026-02-01T13:50:00Z,26.8,5.0,-7.46,3196.4,0.4231,20.91,1,1
2026-02-01T13:51:00Z,26.778,4.927,-7.44,3204.8,0.425,20.97,1,1
2026-02-01T13:52:00Z,26.835,4.917,-8.15,3190.8,0.4211,21.02,1,1
2026-02-01T13:53:00Z,26.802,4.973,-8.56,3193.9,0.4203,21.35,1,1
2026-02-01T13:54:00Z,26.791,4.951,-7.52,3207.7,0.4205,20.99,1,1
2026-02-01T13:55:00Z,26.793,4.912,-7.97,3198.0,0.4244,20.86,1,1
2026-02-01T13:56:00Z,26.817,4.973,-7.93,3204.1,0.4263,20.8,1,1
2026-02-01T13:57:00Z,26.766,4.955,-7.94,3198.2,0.4216,21.04,1,1
2026-02-01T13:58:00Z,26.755,4.892,-8.81,3201.8,0.4248,21.04,1,1
2026-02-01T13:59:00Z,26.79,4.916,-7.7,3202.6,0.4124,20.99,1,1
2026-02-01T14:00:00Z,26.837,4.973,-8.58,3197.7,0.4156,20.92,1,1
2026-02-01T14:01:00Z,26.822,4.972,-8.0,3198.8,0.41,20.93,1,1
2026-02-01T14:02:00Z,26.79,4.969,-8.18,3196.1,0.4291,20.91,1,1
2026-02-01T14:03:00Z,26.825,4.975,-8.38,3190.6,0.4189,21.05,1,1
2026-02-01T14:04:00Z,26.782,4.929,-7.59,3193.4,0.4228,20.67,1,1
2026-02-01T14:05:00Z,26.8,4.983,-7.7,3196.5,0.4252,20.79,1,1
2026-02-01T14:06:00Z,26.803,4.942,-8.23,3201.9,0.43,20.85,1,1
2026-02-01T14:07:00Z,26.793,4.949,-8.03,3194.2,0.427,21.44,1,1
2026-02-01T14:08:00Z,26.793,4.908,-7.6,3197.3,0.4201,21.08,1,1
2026-02-01T14:09:00Z,26.758,4.946,-7.51,3192.0,0.4213,21.04,1,1
2026-02-01T14:10:00Z,26.796,4.935,-7.9,3193.9,0.4234,20.82,1,1
2026-02-01T14:11:00Z,26.77,4.964,-7.81,3200.3,0.4156,20.87,1,1
2026-02-01T14:12:00Z,26.821,4.953,-8.16,3201.6,0.4273,21.05,1,1
2026-02-01T14:13:00Z,26.817,4.922,-7.29,3203.8,0.4172,20.98,1,1
2026-02-01T14:14:00Z,26.812,4.964,-7.59,3203.3,0.4228,20.92,1,1
2026-02-01T14:15:00Z,28.431,4.597,17.86,3203.9,0.4161,20.95,1,0
2026-02-01T14:16:00Z,28.404,4.597,18.51,3202.9,0.4267,21.02,1,0
2026-02-01T14:17:00Z,28.402,4.618,18.4,3196.3,0.4155,20.96,1,0
2026-02-01T14:18:00Z,28.421,4.668,17.96,3205.0,0.4125,20.92,1,0
2026-02-01T14:19:00Z,28.417,4.614,17.79,3193.4,0.4163,20.91,1,0
2026-02-01T14:20:00Z,28.403,4.632,18.39,3192.9,0.4203,21.12,1,0
2026-02-01T14:21:00Z,28.373,4.655,18.2,3204.9,0.4234,21.11,1,0
2026-02-01T14:22:00Z,28.387,4.609,18.12,3196.2,0.4091,21.04,1,0
2026-02-01T14:23:00Z,28.391,4.624,18.38,3212.0,0.4216,20.95,1,0
2026-02-01T14:24:00Z,28.396,4.689,18.63,3195.9,0.4156,20.97,1,0
2026-02-01T14:25:00Z,28.422,4.677,17.45,3201.8,0.4131,20.89,1,0
2026-02-01T14:26:00Z,28.394,4.608,17.3,3200.2,0.4218,21.05,1,0
2026-02-01T14:27:00Z,28.395,4.668,18.19,3190.3,0.4214,20.99,1,0
2026-02-01T14:28:00Z,28.414,4.691,17.87,3204.3,0.4231,21.06,1,0
2026-02-01T14:29:00Z,28.361,4.639,18.63,3191.3,0.4215,20.94,1,0
2026-02-01T14:30:00Z,28.397,4.676,17.8,3197.0,0.424,21.17,1,0
2026-02-01T14:31:00Z,28.435,4.636,17.49,3200.6,0.4171,20.85,1,0
2026-02-01T14:32:00Z,28.381,4.682,17.5,3201.6,0.4058,21.28,1,0
2026-02-01T14:33:00Z,28.382,4.672,18.31,3190.7,0.4203,20.86,1,0
2026-02-01T14:34:00Z,28.418,4.656,18.51,3197.2,0.4219,21.32,1,0
2026-02-01T14:35:00Z,28.42,4.624,17.83,3205.0,0.4175,21.05,1,0
2026-02-01T14:36:00Z,28.39,4.677,17.98,3200.7,0.4174,21.16,1,0
2026-02-01T14:37:00Z,28.375,4.703,18.23,3206.0,0.4205,20.76,1,0
2026-02-01T14:38:00Z,28.392,4.658,17.92,3191.0,0.4129,20.91,1,0
2026-02-01T14:39:00Z,28.355,4.624,18.16,3194.8,0.4282,20.93,1,0
2026-02-01T14:40:00Z,28.399,4.632,18.44,3203.5,0.4245,21.03,1,0
2026-02-01T14:41:00Z,28.386,4.682,17.85,3187.1,0.4193,21.11,1,0
2026-02-01T14:42:00Z,28.365,4.67,18.1,3193.9,0.4183,20.94,1,0
2026-02-01T14:43:00Z,28.43,4.678,17.74,3198.3,0.4216,21.0,1,0
2026-02-01T14:44:00Z,28.385,4.629,17.68,3195.4,0.429,20.87,1,0
2026-02-01T14:45:00Z,28.404,4.624,17.59,3191.3,0.4221,20.82,1,0
2026-02-01T14:46:00Z,28.385,4.651,18.16,3204.1,0.4187,21.12,1,0
2026-02-01T14:47:00Z,28.406,4.628,18.0,3192.5,0.4374,20.98,1,0
2026-02-01T14:48:00Z,28.419,4.642,18.41,3203.1,0.4195,21.13,1,0
2026-02-01T14:49:00Z,28.386,4.646,17.59,3196.4,0.4189,21.14,1,0
2026-02-01T14:50:00Z,28.418,4.652,18.53,3190.9,0.4115,21.12,1,0
2026-02-01T14:51:00Z,28.381,4.708,17.82,3194.9,0.4054,20.92,1,0
2026-02-01T14:52:00Z,28.385,4.631,17.45,3198.3,0.4107,20.94,1,0
2026-02-01T14:53:00Z,28.393,4.637,17.47,3198.3,0.4188,20.92,1,0
2026-02-01T14:54:00Z,28.381,4.62,17.29,3197.3,0.4268,20.92,1,0
2026-02-01T14:55:00Z,28.405,4.691,17.77,3202.2,0.4133,21.09,1,0
2026-02-01T14:56:00Z,28.418,4.65,18.63,3192.1,0.4245,21.14,1,0
2026-02-01T14:57:00Z,28.411,4.606,18.43,3193.3,0.4209,21.05,1,0
2026-02-01T14:58:00Z,28.418,4.675,17.36,3198.7,0.4099,21.07,1,0
2026-02-01T14:59:00Z,28.365,4.701,17.55,3207.0,0.4196,21.0,1,0
2026-02-01T15:00:00Z,28.418,4.615,18.59,3195.2,0.4181,21.28,1,0
2026-02-01T15:01:00Z,28.419,4.671,18.04,3208.9,0.4116,20.85,1,0
2026-02-01T15:02:00Z,28.395,4.591,18.62,3202.8,0.4176,20.86,1,0
2026-02-01T15:03:00Z,28.39,4.677,17.75,3198.5,0.4132,20.89,1,0
2026-02-01T15:04:00Z,28.377,4.702,18.26,3194.5,0.4135,21.14,1,0
2026-02-01T15:05:00Z,28.413,4.618,17.44,3200.2,0.424,21.09,1,0
2026-02-01T15:06:00Z,28.405,4.659,18.76,3196.2,0.4124,20.92,1,0
2026-02-01T15:07:00Z,28.424,4.65,18.31,3210.8,0.4213,20.83,1,0
2026-02-01T15:08:00Z,28.384,4.664,18.28,3200.7,0.4223,21.06,1,0
2026-02-01T15:09:00Z,28.402,4.696,18.12,3199.3,0.4067,21.08,1,0
2026-02-01T15:10:00Z,28.401,4.672,18.26,3190.3,0.4155,21.05,1,0
2026-02-01T15:11:00Z,28.362,4.65,18.19,3191.2,0.4132,20.86,1,0
2026-02-01T15:12:00Z,28.391,4.631,18.21,3197.9,0.4224,21.05,1,0
2026-02-01T15:13:00Z,28.419,4.678,17.64,3196.9,0.4173,21.01,1,0
2026-02-01T15:14:00Z,28.417,4.635,17.62,3209.3,0.4201,21.03,1,0
2026-02-01T15:15:00Z,28.401,4.659,17.9,3206.2,0.4274,20.65,1,0
2026-02-01T15:16:00Z,26.768,4.984,-8.05,3194.3,0.426,20.85,1,1
2026-02-01T15:17:00Z,26.807,4.971,-7.68,3199.3,0.4192,21.23,1,1
2026-02-01T15:18:00Z,26.793,4.963,-8.13,3202.3,0.422,20.92,1,1
2026-02-01T15:19:00Z,26.823,4.941,-7.87,3208.8,0.4198,20.85,1,1
2026-02-01T15:20:00Z,26.794,4.948,-8.33,3204.5,0.4276,21.06,1,1
2026-02-01T15:21:00Z,26.769,4.915,-7.94,3203.9,0.4287,21.0,1,1
2026-02-01T15:22:00Z,26.821,4.949,-7.46,3196.8,0.415,21.27,1,1
2026-02-01T15:23:00Z,26.814,4.959,-7.84,3203.8,0.4362,20.77,1,1
2026-02-01T15:24:00Z,26.789,4.932,-8.14,3204.1,0.4143,20.96,1,1
2026-02-01T15:25:00Z,26.768,4.969,-7.32,3214.7,0.4147,21.22,1,1
2026-02-01T15:26:00Z,26.812,4.963,-7.77,3196.6,0.4088,20.94,1,1
2026-02-01T15:27:00Z,26.792,4.94,-7.28,3194.3,0.4073,21.21,1,1
2026-02-01T15:28:00Z,26.775,4.974,-7.67,3215.1,0.4254,21.17,1,1
2026-02-01T15:29:00Z,26.825,4.967,-8.1,3204.7,0.4135,20.89,1,1
2026-02-01T15:30:00Z,26.83,4.897,-8.23,3196.8,0.4239,20.77,1,1
2026-02-01T15:31:00Z,26.784,4.957,-8.15,3199.5,0.4207,20.75,1,1
2026-02-01T15:32:00Z,26.798,4.994,-7.93,3203.5,0.4179,21.26,1,1
2026-02-01T15:33:00Z,26.796,4.935,-8.02,3200.2,0.4094,21.3,1,1
2026-02-01T15:34:00Z,26.771,4.925,-8.89,3196.4,0.4149,21.1,1,1
2026-02-01T15:35:00Z,26.799,4.93,-8.41,3201.4,0.4244,20.74,1,1
2026-02-01T15:36:00Z,26.787,4.907,-7.99,3197.4,0.4092,20.95,1,1
2026-02-01T15:37:00Z,26.76,4.904,-7.9,3191.7,0.4178,20.97,1,1
2026-02-01T15:38:00Z,26.799,4.949,-7.69,3204.7,0.4229,21.04,1,1
2026-02-01T15:39:00Z,26.816,4.945,-8.17,3199.6,0.4178,20.89,1,1
2026-02-01T15:40:00Z,26.839,4.932,-7.28,3203.9,0.4162,20.94,1,1
2026-02-01T15:41:00Z,26.819,4.95,-7.96,3193.7,0.4152,20.93,1,1
2026-02-01T15:42:00Z,26.779,4.944,-8.09,3202.6,0.4312,20.95,1,1
2026-02-01T15:43:00Z,26.815,4.912,-8.16,3198.4,0.4208,21.06,1,1
2026-02-01T15:44:00Z,26.799,4.985,-8.48,3187.5,0.4163,21.28,1,1
2026-02-01T15:45:00Z,26.806,4.918,-8.74,3208.6,0.4109,20.79,1,1
2026-02-01T15:46:00Z,26.79,4.92,-7.58,3208.1,0.4352,21.12,1,1
2026-02-01T15:47:00Z,26.794,4.924,-8.08,3191.6,0.4183,20.99,1,1
2026-02-01T15:48:00Z,26.793,4.951,-7.53,3191.1,0.4079,21.0,1,1
2026-02-01T15:49:00Z,26.769,4.972,-7.65,3204.2,0.4177,21.23,1,1
2026-02-01T15:50:00Z,28.422,4.667,18.73,3194.6,0.4238,20.88,1,0
2026-02-01T15:51:00Z,28.385,4.719,17.25,3191.4,0.4126,21.16,1,0
2026-02-01T15:52:00Z,28.395,4.69,18.71,3197.5,0.427,21.08,1,0
2026-02-01T15:53:00Z,28.417,4.684,18.05,3200.0,0.4196,21.18,1,0
2026-02-01T15:54:00Z,28.435,4.646,17.68,3183.8,0.4268,21.04,1,0
2026-02-01T15:55:00Z,28.398,4.64,17.92,3201.9,0.4244,20.82,1,0
2026-02-01T15:56:00Z,28.425,4.647,17.46,3203.8,0.419,21.2,1,0
2026-02-01T15:57:00Z,28.398,4.63,17.92,3187.6,0.4214,21.09,1,0
2026-02-01T15:58:00Z,28.388,4.672,18.32,3192.4,0.408,21.01,1,0
2026-02-01T15:59:00Z,28.361,4.687,18.39,3197.7,0.4244,21.1,1,0
2026-02-01T16:00:00Z,28.4,4.641,18.53,3193.2,0.4156,20.98,1,0
2026-02-01T16:01:00Z,28.385,4.688,17.33,3207.5,0.4051,21.15,1,0
2026-02-01T16:02:00Z,28.43,4.643,18.54,3205.5,0.4232,21.17,1,0
2026-02-01T16:03:00Z,28.374,4.632,17.77,3187.3,0.4185,21.07,1,0
2026-02-01T16:04:00Z,28.429,4.628,18.53,3191.8,0.4162,21.12,1,0
2026-02-01T16:05:00Z,28.389,4.689,17.84,3199.3,0.4188,21.23,1,0
2026-02-01T16:06:00Z,28.42,4.695,18.02,3190.9,0.4172,20.72,1,0
2026-02-01T16:07:00Z,28.385,4.69,17.72,3184.5,0.4242,21.09,1,0
2026-02-01T16:08:00Z,28.4,4.672,18.52,3199.6,0.4184,21.31,1,0
2026-02-01T16:09:00Z,28.394,4.684,18.02,3206.8,0.4245,20.98,1,0
2026-02-01T16:10:00Z,28.421,4.639,18.59,3198.5,0.4088,20.74,1,0
2026-02-01T16:11:00Z,28.405,4.649,17.84,3205.2,0.4219,20.98,1,0
2026-02-01T16:12:00Z,28.351,4.613,18.27,3199.7,0.4221,20.83,1,0
2026-02-01T16:13:00Z,28.401,4.652,17.6,3208.7,0.4145,21.15,1,0
2026-02-01T16:14:00Z,28.417,4.655,18.2,3212.8,0.4126,21.05,1,0
2026-02-01T16:15:00Z,28.419,4.67,18.13,3196.4,0.4157,21.06,1,0
2026-02-01T16:16:00Z,28.42,4.591,17.57,3199.4,0.4235,20.78,1,0
2026-02-01T16:17:00Z,28.398,4.672,17.83,3198.1,0.4172,21.33,1,0
2026-02-01T16:18:00Z,28.421,4.635,18.21,3188.9,0.4187,20.95,1,0
2026-02-01T16:19:00Z,28.407,4.615,16.6,3194.2,0.4096,20.75,1,0
2026-02-01T16:20:00Z,28.397,4.7,17.86,3215.2,0.4216,20.9,1,0
2026-02-01T16:21:00Z,28.412,4.645,18.03,3186.7,0.4285,20.98,1,0
2026-02-01T16:22:00Z,28.375,4.592,18.38,3200.2,0.421,21.28,1,0
2026-02-01T16:23:00Z,28.395,4.655,18.08,3201.0,0.429,21.17,1,0
2026-02-01T16:24:00Z,28.412,4.61,18.64,3205.5,0.4196,20.81,1,0
2026-02-01T16:25:00Z,28.415,4.65,18.85,3201.7,0.4307,20.88,1,0
2026-02-01T16:26:00Z,28.385,4.687,18.39,3201.4,0.4185,21.06,1,0
2026-02-01T16:27:00Z,28.426,4.705,18.28,3192.2,0.4221,21.13,1,0
2026-02-01T16:28:00Z,28.368,4.607,17.77,3193.9,0.4232,21.07,1,0
2026-02-01T16:29:00Z,28.41,4.596,18.14,3199.3,0.4121,20.95,1,0
2026-02-01T16:30:00Z,28.416,4.639,18.72,3203.5,0.4182,21.12,1,0
2026-02-01T16:31:00Z,28.4,4.628,17.9,3197.0,0.4208,21.13,1,0
2026-02-01T16:32:00Z,28.403,4.628,18.66,3199.1,0.4162,21.23,1,0
2026-02-01T16:33:00Z,28.377,4.647,18.21,3191.6,0.4207,20.81,1,0
2026-02-01T16:34:00Z,28.4,4.692,17.4,3193.8,0.4254,20.86,1,0
2026-02-01T16:35:00Z,28.377,4.679,17.24,3205.7,0.4183,20.88,1,0
2026-02-01T16:36:00Z,28.374,4.638,17.75,3201.4,0.4342,21.0,1,0
2026-02-01T16:37:00Z,28.38,4.618,18.08,3202.4,0.4194,20.97,1,0
2026-02-01T16:38:00Z,28.434,4.659,18.47,3206.0,0.4257,20.81,1,0
2026-02-01T16:39:00Z,28.397,4.66,18.08,3189.8,0.4146,20.88,1,0
2026-02-01T16:40:00Z,28.43,4.688,18.2,3199.6,0.4075,21.14,1,0
2026-02-01T16:41:00Z,28.414,4.653,17.89,3206.4,0.4194,20.78,1,0
2026-02-01T16:42:00Z,28.406,4.657,17.98,3202.1,0.4282,21.08,1,0
2026-02-01T16:43:00Z,28.41,4.628,17.98,3199.3,0.422,21.06,1,0
2026-02-01T16:44:00Z,28.371,4.642,18.62,3207.3,0.4176,21.03,1,0
2026-02-01T16:45:00Z,28.452,4.677,18.34,3196.4,0.4178,21.15,1,0
2026-02-01T16:46:00Z,28.398,4.709,18.15,3197.9,0.4121,20.8,1,0
2026-02-01T16:47:00Z,28.386,4.65,17.99,3200.8,0.4128,21.0,1,0
2026-02-01T16:48:00Z,28.384,4.647,18.21,3194.1,0.4183,20.97,1,0
2026-02-01T16:49:00Z,28.427,4.664,18.33,3200.8,0.4302,20.94,1,0
2026-02-01T16:50:00Z,28.392,4.658,17.82,3209.3,0.4247,21.13,1,0
2026-02-01T16:51:00Z,26.804,4.887,-7.33,3207.8,0.4187,20.82,1,1
2026-02-01T16:52:00Z,26.83,4.988,-8.14,3207.0,0.4178,20.87,1,1
2026-02-01T16:53:00Z,26.782,4.957,-7.73,3200.6,0.4237,21.09,1,1
2026-02-01T16:54:00Z,26.769,4.861,-7.55,3187.7,0.4238,21.01,1,1
2026-02-01T16:55:00Z,26.807,4.986,-7.76,3204.5,0.4203,20.84,1,1
2026-02-01T16:56:00Z,26.789,4.948,-8.01,3190.6,0.4134,21.05,1,1
2026-02-01T16:57:00Z,26.821,4.95,-8.13,3195.4,0.4273,21.17,1,1
2026-02-01T16:58:00Z,26.787,4.938,-8.67,3204.4,0.4259,20.84,1,1
2026-02-01T16:59:00Z,26.851,4.953,-8.07,3193.3,0.4167,21.06,1,1
2026-02-01T17:00:00Z,26.812,4.986,-7.9,3189.7,0.4097,21.05,1,1
2026-02-01T17:01:00Z,26.806,4.941,-7.98,3196.3,0.4178,21.01,1,1
2026-02-01T17:02:00Z,26.805,4.899,-7.78,3207.7,0.4151,20.99,1,1
2026-02-01T17:03:00Z,26.799,4.964,-7.97,3197.9,0.4233,21.06,1,1
2026-02-01T17:04:00Z,26.794,4.981,-8.38,3206.3,0.4208,21.04,1,1
2026-02-01T17:05:00Z,26.811,4.989,-8.59,3212.8,0.4224,20.85,1,1
