# Synthetic data generated for this project from a fixed seed. Not market data and not a price history of any real security.
# Forty variants of pure noise. No variant has an edge by construction.
date,sma_3_30,sma_5_30,sma_8_30,sma_10_30,sma_13_30,sma_15_30,sma_20_30,sma_25_30,sma_3_60,sma_5_60,sma_8_60,sma_10_60,sma_13_60,sma_15_60,sma_20_60,sma_25_60,sma_3_90,sma_5_90,sma_8_90,sma_10_90,sma_13_90,sma_15_90,sma_20_90,sma_25_90,sma_3_120,sma_5_120,sma_8_120,sma_10_120,sma_13_120,sma_15_120,sma_20_120,sma_25_120,sma_3_150,sma_5_150,sma_8_150,sma_10_150,sma_13_150,sma_15_150,sma_20_150,sma_25_150
2021-10-11,-0.00715134,0.00790073,-0.00755445,-0.01096363,0.00034131,-0.00822398,0.00570060,0.00544058,-0.00675812,-0.00438912,-0.00993737,0.00942984,-0.00112367,-0.00263147,0.00117665,0.00152917,0.01136629,0.01272809,-0.00462075,0.02119663,0.00108329,0.00165683,0.00148981,0.00198291,-0.00489427,-0.00895312,-0.01271492,0.00481972,-0.01884678,-0.00966684,-0.01356275,0.02479997,0.00411974,0.01753977,0.00154461,0.00377819,0.00193974,-0.00985273,-0.00299205,-0.00166605
2021-10-12,-0.00524869,0.00296713,-0.01032209,-0.01230058,-0.00333248,0.01375346,0.01052334,-0.00090647,-0.01484819,0.00972171,-0.00745757,0.01169738,-0.01758926,-0.02582813,0.02981189,-0.01376931,0.00346023,-0.01292824,-0.00633535,0.03327759,0.00808671,-0.01180232,-0.00449369,-0.00703103,-0.01286716,-0.00869358,-0.01483538,-0.00100397,-0.02055494,0.00621306,-0.02549325,0.00999748,-0.00541228,0.00703419,-0.00490601,-0.00930558,0.01276957,-0.01712961,-0.02718589,0.00899093
2021-10-13,-0.00335473,0.00962261,-0.01044432,0.00165574,0.02279832,-0.00292082,-0.01746364,0.00369415,0.01300113,0.00017257,0.00667720,0.00522373,0.01190809,-0.01477876,0.02457955,-0.00212190,0.00280077,0.01349381,0.00530332,0.01898572,-0.00024472,0.00891925,-0.01922712,-0.00140667,0.00281179,0.00607966,-0.01346367,0.01256805,0.01920520,-0.01398035,0.00125602,-0.00673832,-0.01047121,0.01639816,0.00088777,0.00365801,0.00927831,0.02037373,-0.00834718,-0.00583290
2021-10-14,0.00015879,-0.01190982,0.01079349,-0.02492384,-0.00082553,0.02420808,0.02104712,0.01965692,-0.01091107,-0.00439375,-0.01273168,0.00034795,-0.00467129,0.00786139,0.00650743,-0.00498780,0.02020618,0.01335386,0.00317500,0.00694273,0.00018656,-0.01784917,-0.00122511,-0.00506436,0.01053911,0.01323600,0.01454210,0.00328962,0.00463451,0.00393292,0.00835562,-0.00409255,-0.00705485,-0.00490785,0.01382681,0.00875051,-0.01570379,-0.02376225,-0.00011400,-0.00541727
2021-10-15,-0.00368001,0.00852017,0.00514154,0.00839518,0.01253392,0.01682506,0.00159675,0.00399733,-0.00322127,-0.01137520,0.01187234,-0.03255138,-0.00276371,0.00412973,-0.00202175,-0.01692131,0.00515541,-0.01054895,0.00838691,-0.01628441,0.01294211,-0.00844175,-0.00010950,-0.02251042,0.00233576,-0.00134481,0.00906761,0.01176872,0.00713624,-0.00142064,-0.00631579,0.02219601,-0.01181545,-0.01059267,0.01147633,0.01325229,0.00244095,-0.00280298,0.00211618,0.00395149
2021-10-18,0.01321447,0.00623054,-0.02324475,0.00187213,0.00332064,-0.00690046,0.00928475,0.00698614,0.01422912,-0.00508419,0.00866388,-0.00604761,0.00030511,-0.01526025,0.00788593,0.00551011,-0.00143253,0.01055987,-0.02305189,-0.00148164,-0.00698940,0.00156530,-0.00013924,-0.01010145,0.00891656,-0.00291738,-0.00294420,-0.00946665,-0.01155436,0.00252905,-0.00363578,0.01903730,0.00188141,0.01150938,-0.00264490,0.00324868,0.00397941,-0.00157057,0.00545971,-0.02109892
2021-10-19,-0.01144986,0.00011960,-0.01403638,-0.00820858,0.01960256,0.01533941,-0.00524152,-0.00990269,0.00401884,-0.00882581,0.00600914,0.00978140,-0.00525434,-0.01159013,0.01948015,-0.00549079,0.00585361,0.00764881,-0.00241605,-0.01111866,-0.01288878,-0.00845501,-0.00909160,-0.00773877,0.00413956,0.00268354,-0.00340727,-0.00739155,0.00322450,-0.00885703,0.00443650,0.00925732,0.00863273,0.01534880,0.01652108,0.00860633,0.01976761,0.00241057,-0.00422964,-0.01606065
2021-10-20,-0.00607235,0.02899777,-0.00784223,-0.00951371,0.01229873,0.01741004,0.00267062,-0.00328767,-0.01520188,0.01162437,0.01270923,0.00396999,-0.01329743,-0.00458410,-0.01090698,0.00489629,0.00251785,0.01794475,0.00698504,-0.00831370,-0.01381176,-0.00762490,0.00021545,0.00733701,0.01057423,-0.00372385,-0.01253856,-0.01679334,0.00287862,-0.03023056,-0.02428864,0.00626488,0.00525301,0.01227057,0.01218564,0.01217466,0.00262157,0.01644048,0.00386346,0.00209027
2021-10-21,-0.01194064,-0.00219121,0.00810761,-0.01969958,-0.00590130,0.01202014,0.00793955,0.01015958,0.00780602,0.00679371,0.01066328,-0.00110782,-0.00244071,-0.01123659,0.01364284,-0.00444346,-0.00124103,0.00455477,-0.00541451,0.00628769,-0.00347395,0.00461909,0.00420179,-0.00046730,0.00633704,0.02793640,-0.00619350,-0.00016012,-0.03400699,-0.02215514,-0.00786678,-0.00070932,0.00200227,-0.00032790,-0.00103886,0.01136078,-0.02061583,-0.01109694,-0.00149227,-0.00150268
2021-10-22,-0.01192357,0.00163394,0.00028665,0.01647893,0.00448498,-0.00968935,-0.00140154,0.01257110,0.00676107,0.00181698,-0.00238056,-0.02572964,0.02326197,0.00152666,0.00506957,0.01917531,-0.00420354,0.00538463,-0.00335722,0.01457015,0.01059314,-0.00813267,-0.00075496,-0.00246744,-0.01335193,-0.01776649,-0.00001445,0.01431997,-0.01786675,-0.01250619,0.01082481,-0.00312008,0.00448137,-0.00917942,0.00320576,0.00776023,0.00948098,-0.01273191,0.00852441,0.00988308
2021-10-25,0.02143167,-0.00126546,-0.00614715,0.01255965,-0.00065912,-0.00229266,0.00891746,0.00982885,-0.00207593,-0.01076918,0.00565432,0.02058957,0.00935285,-0.00221630,-0.02592945,-0.00032700,-0.00761934,0.02177687,-0.00633496,-0.00759514,-0.00361844,-0.01721325,0.00589563,0.02152806,-0.00869181,-0.00915517,0.00120590,0.00684247,-0.00335443,0.01003279,0.00047560,-0.00973500,-0.00421240,-0.00021419,-0.00107007,0.01663961,-0.00063516,0.01045630,-0.00812362,0.00821113
2021-10-26,-0.00408301,-0.00620650,-0.00673324,0.00850064,0.00522310,-0.01225405,-0.00270584,-0.00066570,0.00838435,0.01055259,0.00929162,-0.01059562,0.00162852,0.00169822,-0.02892495,-0.01729345,-0.00882812,0.01386073,0.00946945,-0.02709552,-0.00754186,-0.01825272,-0.00514361,-0.00564374,-0.00395178,0.00341086,0.00919298,0.00008836,-0.00066380,0.01375762,-0.01280459,-0.00915242,0.00358561,-0.00010336,0.00894206,-0.00097108,-0.00382327,0.00452780,0.00678351,-0.01980485
2021-10-27,-0.00763551,0.01760491,-0.02005490,-0.00616388,0.00509432,-0.00383769,-0.01413905,-0.00263706,0.01114830,0.00087773,-0.01549749,0.01031208,-0.01910453,0.00538509,0.00503334,-0.03473820,-0.01275363,-0.01845764,0.00556312,0.00089052,0.01204437,-0.00332974,0.00488580,-0.01477734,0.01350253,-0.01378440,-0.00454361,0.00739644,0.00599244,-0.00503477,-0.00944853,0.00003949,0.00768491,-0.00311405,-0.01697410,0.00522373,0.00115107,-0.00469103,-0.02752758,0.00591346
2021-10-28,0.01605810,0.00567391,0.00548711,0.01582338,-0.00042430,-0.00589164,0.00485379,-0.00601758,0.00313704,-0.02577462,-0.01617583,-0.00939392,0.00413008,0.00255647,0.01672906,0.00008214,0.00906176,-0.00693772,0.00444584,0.00297740,0.00004373,0.01077425,-0.00309609,0.00752538,-0.01374154,0.01475547,-0.01192641,0.01369578,0.00263861,-0.01838736,0.02348689,0.00795678,0.00385763,0.00701064,0.00283063,-0.00892282,0.00890732,-0.00805524,0.01248703,0.00663055
2021-10-29,0.01902286,-0.01215846,-0.00616710,0.00036173,0.01438338,-0.00430850,0.00629072,0.00286115,0.01818918,0.01285627,-0.00393502,0.01153930,-0.00831093,-0.00710724,0.00590789,0.00672115,-0.00979635,0.01219576,-0.01603038,-0.00350828,0.00271029,0.01409605,-0.01322143,-0.00620205,-0.00279663,0.00794533,-0.00610073,0.01599774,-0.00622389,0.01620483,-0.01299638,-0.00056608,0.01105564,0.00252671,0.00118275,0.00603886,0.00171182,-0.00505856,0.00678646,-0.01228180
2021-11-01,0.00466201,-0.01993365,-0.00976928,-0.02987682,0.01376884,0.00463731,-0.00177129,0.01804645,0.00079245,-0.01119312,0.00494025,-0.01992106,0.00508944,-0.01977199,-0.01655875,-0.00595432,-0.00633424,-0.01276540,-0.00313216,-0.00208021,-0.00454638,0.00223285,0.02042440,-0.00332472,0.00003180,-0.00152163,0.00580498,-0.01396645,-0.00167026,0.01277805,-0.00816490,-0.01502162,0.00440573,-0.00303318,-0.00917812,-0.00203103,0.00527413,0.01226714,0.02286017,-0.00980812
2021-11-02,-0.00804544,0.00647169,-0.01231532,-0.01204219,-0.01415643,-0.02249066,-0.00714385,0.00141498,0.00775569,-0.00360056,0.01235053,-0.01146961,-0.00658932,0.01728336,-0.01598340,-0.00287070,0.01062146,0.00172232,0.00607532,0.02288928,0.01528064,-0.00298963,-0.00018825,-0.00266195,0.01155136,0.00052631,-0.02045137,0.00278235,-0.01531111,0.00003280,-0.00096455,0.00365385,0.00551260,-0.00968412,0.00510289,-0.01288878,-0.01516842,-0.01156843,0.00322793,-0.02635699
2021-11-03,-0.00110100,-0.00817545,-0.01145518,-0.00290297,0.00972301,0.02124095,0.01050464,0.00287627,-0.00721025,-0.01763015,0.00586491,0.00309041,-0.00546769,0.00276467,-0.00915604,0.00363299,0.00134573,0.00110356,-0.00238207,0.00697008,0.00116026,0.01166450,-0.00251959,0.01236190,-0.01067771,0.01206799,-0.00058256,0.00255345,0.00038285,0.00613871,0.00585356,-0.00745415,0.01717915,0.00757588,-0.00602258,-0.00188002,-0.00044709,-0.02322171,0.00173159,0.00032700
2021-11-04,-0.00057456,0.00005625,-0.00890567,0.00576429,-0.01353248,-0.01161640,0.01406444,-0.00579465,-0.00376734,-0.01848257,-0.00884143,0.00324011,-0.00839797,-0.00682965,-0.00030385,-0.02242549,0.00363917,-0.00320164,0.00096745,-0.00130223,-0.01056720,-0.01401963,-0.00015377,0.00207243,-0.03665884,-0.02038654,0.00433520,-0.00940300,-0.01179251,0.00997533,-0.01190944,0.00116003,-0.00519411,-0.00122053,0.00632425,0.01065032,-0.01019730,0.01007508,-0.01390334,0.00137883
2021-11-05,0.00911443,0.01461288,-0.01565177,0.02116697,-0.00568543,-0.02256275,-0.00229376,0.00726096,-0.01525143,0.00572129,0.00983328,-0.01590635,0.01757793,-0.00980230,-0.00379901,0.01967955,0.01099185,0.01990713,-0.00297191,-0.00788019,-0.00578982,-0.00241271,0.01504515,-0.00046688,-0.00530923,-0.00879433,0.00383477,0.00478261,0.03207331,-0.00146175,-0.00423009,0.00913016,0.00826486,0.01114807,0.01678021,-0.00047975,0.00514853,0.01123163,-0.00817367,-0.00629552
2021-11-08,0.01035198,0.00833428,-0.00212019,-0.00368989,0.01061107,-0.01455133,-0.01965364,0.00412486,0.01850216,0.00285648,0.01371302,-0.01645516,-0.00761752,0.00729201,0.00618708,-0.00139177,0.01203180,0.01417909,-0.00854073,-0.00704718,-0.01993334,0.01306058,-0.01719041,0.01196848,0.02124466,-0.00746241,0.00191553,0.01661765,0.00209311,-0.00293382,0.00259083,-0.00339501,-0.01230757,0.00055837,-0.00736743,0.01844139,-0.00337101,0.00957610,0.00162545,0.01579417
2021-11-09,0.01087594,-0.00931093,0.01343931,0.00848088,-0.01085794,0.01453157,-0.02714915,-0.00108684,-0.02012133,0.00491426,-0.01177784,0.01374409,-0.00730455,-0.00333543,-0.00610155,0.00421733,-0.00645712,0.00037931,-0.01260138,0.00392339,-0.00514190,-0.00327686,0.00161816,0.02425903,0.00568020,-0.00240147,0.00821969,-0.00389866,-0.01158568,0.00213197,0.01133136,0.01447554,-0.02443798,0.01005131,-0.00086339,0.01404690,0.00299571,0.00285128,-0.00867009,-0.02010925
2021-11-10,0.00758111,0.00263332,0.00348201,-0.01083944,-0.00118905,-0.01101962,0.00954920,-0.00852569,-0.00548934,0.00157285,-0.01424306,0.00326712,0.01083918,-0.00498715,-0.01445423,-0.01489702,-0.01624630,0.01591225,0.00326021,0.02338701,0.01033804,0.00072725,0.00017026,0.00412304,-0.01088195,0.02497199,0.00582912,-0.00942155,0.00049862,0.00309135,0.00315877,0.00912380,-0.00496280,0.01019116,0.02125215,0.01582419,0.00611409,-0.02996709,-0.00412040,0.00206725
2021-11-11,0.01072817,0.00935189,0.00528616,0.00085394,-0.00969522,0.00958975,-0.01246154,-0.01453130,0.01212714,0.00488625,0.01018645,-0.00935639,-0.00473131,0.00232374,0.01345993,0.00516306,-0.00996025,-0.00422461,0.00863623,0.01673837,-0.00384935,0.00582271,-0.01089730,-0.00005756,-0.00258796,0.01195683,-0.00207286,0.01573704,-0.01182930,-0.01272212,-0.00188740,0.01889759,0.01218912,-0.00065504,-0.01944444,0.00161546,0.01132147,-0.00020251,0.01072719,0.00105266
2021-11-12,0.01357651,0.00510015,0.01512549,0.00355075,-0.01359182,-0.00182377,-0.00782121,0.00450771,0.01841558,-0.00898464,-0.00065607,-0.00070825,0.00010520,0.00949113,-0.01373660,0.01373364,0.01774689,0.01432563,0.00995441,-0.00176000,-0.02017903,-0.00098121,0.02401746,-0.00476475,0.00451049,0.01289461,0.00362816,0.00429039,0.00509238,-0.01022793,-0.01501373,0.00347903,-0.02191574,0.00867259,0.00083327,-0.01578910,-0.01684116,-0.01794403,-0.00589218,0.00386894
2021-11-15,0.00157500,-0.01803878,0.01520061,0.01338959,-0.00031392,-0.01435598,0.00665671,-0.00199984,0.00285388,0.00473065,-0.00326532,0.00355974,0.00178122,-0.00293827,-0.01649511,0.00564408,0.00864609,0.01270352,0.00438880,-0.00747736,-0.00068205,0.00115481,-0.00193892,0.00326007,-0.00758758,0.01156859,0.01475566,0.01035869,0.01147334,0.00145003,0.00179734,-0.00582316,-0.00664377,-0.00683550,0.00039935,0.02542538,-0.00120216,0.00253131,-0.00009571,-0.01112226
2021-11-16,-0.01161700,-0.01087767,-0.01750654,0.00570703,0.00350984,-0.01188724,-0.00960997,0.01686712,0.02249002,-0.00211128,0.02782674,0.00765168,0.00889087,0.00759869,-0.00571069,0.01814024,0.00228869,-0.01984922,-0.00175489,0.00408371,0.00222577,-0.02144178,-0.00052698,0.01043870,-0.00774892,-0.01793313,0.00971670,0.00549709,-0.00065346,0.00755558,0.00458030,0.00431544,-0.01650025,0.00386365,-0.01272122,0.00410032,0.00503580,0.02002733,0.00032087,0.00817624
2021-11-17,-0.00460250,-0.01717000,0.00487066,0.00537972,0.01317476,-0.00943598,-0.01253313,-0.00127858,-0.01431539,0.01386545,-0.00078388,-0.00505214,-0.00347684,0.00373363,0.00687247,-0.00732362,0.02076236,0.00582306,-0.01348648,0.00144405,-0.00382345,0.00217567,-0.00865808,0.01706280,0.00091259,0.00528327,-0.00668486,-0.00694427,0.01729338,-0.01174846,0.00442084,0.00674441,0.00567854,0.01513711,-0.00822240,0.00942321,-0.00350227,0.00237293,-0.01794258,0.00933755
2021-11-18,-0.02463020,0.01941757,-0.01298581,0.00239146,0.00605934,0.02321734,0.00640152,0.00334473,0.00723883,0.01169802,0.00585657,-0.00478048,-0.00059130,0.02035009,-0.01216757,-0.00616516,0.00786312,0.00010749,0.01068761,-0.00301820,-0.00439737,-0.00087173,-0.00767247,-0.00486216,-0.00887383,0.00027664,0.00445231,-0.00554512,-0.02919482,-0.00687785,-0.00719317,0.00848656,0.00317579,-0.00641974,0.00816580,-0.01088010,-0.01294605,-0.01209894,0.00412267,-0.00673717
2021-11-19,0.00653300,0.00005514,-0.00946946,0.00321895,0.00168978,0.01553271,0.01484488,-0.00199855,0.01561313,0.00625947,-0.00088288,-0.00932636,-0.00280138,0.02057936,0.00737436,-0.00501094,0.00236316,0.01530505,-0.00199804,-0.01180799,-0.00771568,-0.00743583,-0.00325276,0.00952257,0.00301827,-0.00810417,-0.01299686,-0.00499053,0.00198334,-0.00271623,-0.00526189,0.00439507,-0.00423671,0.00490128,-0.00314824,-0.00853420,-0.00153787,0.00985459,-0.00369424,-0.00144841
2021-11-22,0.01445667,-0.00011003,0.00934373,0.01107711,0.01879799,0.01473087,-0.00696422,0.00700551,-0.01674697,-0.00908661,0.02063112,0.00474539,0.00887969,-0.00572515,0.01486375,0.01031059,-0.00652956,-0.00702635,-0.00108834,-0.01461347,-0.01251233,0.01180932,-0.00756081,0.00782118,-0.01802008,0.01173689,-0.00187995,-0.01259368,0.00627985,0.00883442,0.02950169,-0.00745204,-0.01524014,0.00855056,0.02090367,0.01823776,-0.00520035,-0.00956617,0.01813254,0.00263470
2021-11-23,0.00565557,0.01175516,0.00706766,-0.00491987,0.01606783,-0.01125582,0.01440550,0.00207035,0.00076927,-0.00194512,0.00393495,0.00663749,-0.00567987,0.00969209,-0.00323472,-0.00655269,-0.00510115,0.01126883,0.00094640,0.01492223,-0.01370962,-0.02222578,0.00785653,-0.01357929,0.00509814,0.00449802,0.00178058,-0.00956415,0.00659042,0.01343926,-0.02088960,0.00800469,-0.00916170,-0.01356854,0.01630981,0.01460996,-0.01793284,0.01796572,0.00996193,0.00327243
2021-11-24,-0.00673900,-0.00005921,0.00689599,-0.00370019,-0.02153955,0.00612608,-0.00886686,0.01015050,0.01194415,0.00001262,-0.00239834,0.00533790,0.00565833,0.02261928,-0.00178853,-0.00567979,-0.01439248,0.00208667,-0.01500758,0.00531582,-0.01006383,0.00624083,0.00122349,-0.00735763,-0.00314876,-0.02856706,0.00635840,0.01105042,0.01232115,-0.00317443,-0.00303432,0.00233077,-0.00345974,0.01641574,0.02891697,0.02885175,0.00069952,0.00376801,0.00203377,0.02241933
2021-11-25,-0.00264703,-0.00071149,0.00606405,-0.01445778,-0.01130260,-0.01345403,-0.00228391,-0.00869924,-0.00468092,-0.00728057,0.02084652,-0.00048684,-0.00296378,-0.02506893,0.00267233,-0.00697111,0.01709987,0.01151417,0.02385543,0.00700288,-0.00503076,0.01302572,-0.00424037,-0.01642586,0.01390426,-0.01374048,0.01511844,0.00149091,-0.01639677,-0.01170838,0.00421819,-0.00566052,-0.00380135,-0.01272641,0.00105445,0.00509651,0.01073875,-0.00612844,-0.01454156,0.00738002
2021-11-26,0.01060089,-0.00161495,-0.01407253,0.00913208,0.00765253,-0.00067226,0.00429285,-0.00055253,0.01472876,-0.00787479,0.01249289,0.00437208,0.00336994,0.00882858,0.00164107,0.00742154,-0.01048374,-0.00324633,-0.01613065,-0.01017617,0.01223974,0.00701814,-0.01090542,0.01972358,-0.01370701,-0.00279145,-0.01045359,0.00003678,0.01756258,0.00517846,0.01123405,-0.01198135,0.00217341,0.01589945,-0.01750032,-0.00741256,0.00190285,0.00946227,-0.01952541,0.02279405
2021-11-29,-0.00922505,-0.01296352,-0.01016679,-0.00353539,-0.00734750,-0.02327704,0.00833155,-0.00501072,0.01407198,-0.00583291,0.00228603,0.00966024,0.01510925,-0.00634345,0.00412501,0.00072179,0.00433874,0.01843069,-0.00669586,0.01776337,0.01146495,0.00078401,0.00788954,-0.00657754,-0.00945946,0.01063093,-0.00193663,-0.00215269,0.00398244,0.00357797,-0.00606575,0.00469654,0.01792791,0.00555157,-0.01714130,-0.00657620,-0.00106023,0.01534632,0.00317931,0.00097494
2021-11-30,0.00213559,0.00105393,-0.00116056,-0.00495534,0.00580177,0.00542261,0.00185354,0.01733887,0.01698093,0.00881004,-0.00329797,-0.00950536,-0.02492349,-0.00648429,0.00337482,0.01042906,0.00184852,0.01183213,0.00076526,-0.00555229,0.01844082,0.02331308,-0.01773782,-0.00048501,0.00227996,0.00295300,-0.01068489,-0.03332747,-0.02271914,-0.00159378,0.00270520,-0.01421155,-0.01881213,0.00355082,-0.01076074,0.00609922,0.00939162,-0.00049341,0.00890506,0.01746693
2021-12-01,-0.00720609,0.00089188,-0.02272566,0.00744747,0.01415262,-0.00072440,-0.01062351,0.00798465,0.01349058,0.01383541,0.00619512,-0.01244386,-0.00747009,0.00427930,-0.00766679,0.01092280,-0.01414104,0.01080718,0.00058237,0.00029045,0.01569797,0.01284286,0.02382449,0.02202349,-0.00770412,0.00630738,0.00087763,-0.01419852,-0.00006029,-0.00125990,-0.01264535,0.01815631,-0.01235179,-0.01080906,-0.00298769,0.00824369,-0.00690510,0.01908988,0.01205600,-0.01066423
2021-12-02,-0.01184435,0.00068269,-0.01945360,-0.00963017,0.02090327,0.00876015,0.00653416,0.01144223,-0.01031879,0.01825736,-0.01074327,0.00035657,0.00458755,0.00436985,-0.00700841,0.01121705,0.00910595,-0.01598265,0.01102983,-0.00306471,0.00940305,-0.00210648,-0.00557997,-0.00958506,0.00260413,0.01576575,-0.00027346,0.00093666,0.00713416,-0.00525491,0.00685068,-0.00571873,0.01691177,-0.00289176,0.00448883,0.00388404,-0.00749360,0.01365053,-0.00974212,-0.01106381
2021-12-03,0.00317790,-0.01907958,0.00846759,-0.00523317,-0.00268388,-0.01365669,0.01448603,-0.02442165,-0.01447971,0.01813196,0.00187047,-0.00262256,0.00679798,-0.01369734,0.00956385,0.02297294,0.00042978,0.00020108,0.00457829,0.01110436,-0.01416202,-0.00533237,0.00534832,0.01451516,-0.01305937,-0.01891522,-0.00893632,0.00782976,-0.01035021,-0.01144606,-0.00631961,-0.00119203,-0.01674138,0.00327004,0.00293144,-0.01531865,-0.00117990,0.02270224,0.00401756,0.00181345
2021-12-06,-0.00892855,-0.00021328,-0.00768537,0.00675277,-0.00598666,-0.00309030,-0.00110234,0.03354529,0.00487622,0.00969002,0.00468710,0.00473651,-0.00381860,0.01585483,0.00697115,-0.00822101,0.00975722,0.00496742,-0.00047478,-0.00338735,0.01812670,-0.01236822,-0.00575651,0.01345351,-0.01176620,-0.00069432,-0.00176739,0.00218116,0.01430041,0.01180267,-0.00349491,-0.00374615,0.00593867,-0.00053703,-0.00368706,0.00335718,0.00210050,-0.01922730,0.00132271,0.01838546
2021-12-07,0.00804903,-0.00438884,-0.00203796,-0.00315731,0.00485151,-0.00845030,0.00833641,0.01025816,0.00605887,0.01565381,0.00635674,0.00238004,-0.00316414,-0.01345542,0.00737662,0.00937893,-0.00530878,-0.01226477,0.01297766,0.00294126,-0.01370679,0.01524255,-0.02190434,-0.01538708,0.01213195,0.01866600,0.01910308,0.00686046,0.02223252,0.01545014,0.02694945,-0.00282283,-0.01925151,0.00196420,0.00552099,-0.01984366,0.01718680,-0.01415835,0.00366354,0.00310358
2021-12-08,0.02220060,-0.00939972,-0.01474694,-0.00840046,-0.01350681,-0.00768683,-0.01512692,-0.00041436,-0.00486581,-0.00188033,0.00007010,-0.00433979,-0.01539442,0.00636830,-0.00622466,-0.00475374,0.01152424,0.00400156,-0.00417508,-0.01665117,-0.01257576,0.00704744,0.00171693,0.02398654,0.00484063,-0.00734814,-0.00914902,-0.00445406,-0.01729148,-0.02311514,0.01050113,-0.00422529,0.00985111,0.00535711,-0.02371984,-0.00917019,0.01620836,-0.00527537,0.00179798,0.01819429
2021-12-09,-0.01665319,-0.00529780,-0.00089467,-0.00228545,-0.00136148,-0.00913634,-0.01731329,0.00867476,-0.00180285,-0.01661936,0.00536931,0.01214703,0.00145201,0.00946495,-0.00026782,-0.01781578,-0.00269431,0.00552748,-0.00829739,-0.01235049,0.01892739,-0.01148477,0.02566310,-0.00841246,-0.00846729,-0.00757626,-0.00326787,0.01093321,-0.01756528,0.01497139,0.00852861,-0.01182982,-0.00924947,0.00704259,0.00797274,-0.01294882,-0.00448439,-0.00311370,0.00078450,-0.01462142
2021-12-10,-0.00428049,-0.01190086,0.01058481,-0.00938043,0.00145143,0.00464868,-0.01761261,0.00607340,-0.00712021,0.00834420,-0.00658230,0.01702577,0.01483079,0.02453037,-0.00322104,0.00105730,-0.00616414,0.02385383,-0.01433750,-0.02182855,0.01244508,-0.00398037,0.00559984,0.00539645,0.00058778,0.00536064,-0.01164847,-0.01475555,-0.00702727,-0.00444987,0.00316161,-0.00091520,-0.00554012,-0.01119460,-0.00711417,0.00772956,-0.01424648,-0.00240731,0.00588986,-0.00018949
2021-12-13,-0.00415641,-0.01603727,-0.00119665,0.00073402,0.02314349,0.01555383,-0.02483364,-0.01793960,-0.02122805,0.00565570,0.00851277,0.00297158,0.01817050,-0.00999188,-0.00644207,0.00105352,0.00841051,-0.00545156,-0.01123193,0.00861650,-0.01201946,0.01062371,0.00404316,0.00088682,0.00373719,-0.01229156,0.01626006,-0.00982853,0.01338275,-0.01161794,-0.00149187,0.00041313,0.00119144,0.02029480,-0.00116753,0.00281992,-0.00272899,-0.01930738,0.00860826,0.01548691
2021-12-14,-0.01317107,-0.00227353,0.00561425,0.00080979,-0.01375206,0.00494460,0.00308443,-0.01210564,0.00211679,0.00761176,-0.00905126,0.01982276,-0.00382023,-0.00630706,0.00707164,-0.00331161,0.00899787,0.00891497,0.01730675,0.01340791,0.00777778,0.00104556,-0.01232388,-0.00992975,-0.01223445,-0.00904467,0.00527553,0.00962226,-0.00279276,0.00531801,-0.01320935,0.00545463,0.00079690,-0.00418664,0.00242172,0.00304980,0.00114622,0.00329315,-0.01021149,0.00455338
2021-12-15,-0.00089993,-0.00803184,0.00582372,0.00635379,-0.00919986,0.01120550,-0.00533595,0.00882337,-0.01509304,-0.00541966,-0.01628145,-0.01363339,-0.01359905,-0.00891895,0.00771848,-0.00587168,0.00550484,0.00428660,-0.00176677,-0.00239498,-0.00135114,0.00040487,-0.00248494,0.00493339,-0.01030826,-0.00043923,-0.02388714,0.00810198,-0.01155541,0.02013173,0.02405338,-0.00403947,-0.00189304,-0.00490105,-0.00271709,0.01538874,-0.00471114,0.01842093,-0.00961131,-0.01896853
2021-12-16,0.00519661,0.01962963,0.00983251,0.00699933,-0.01528035,-0.00661846,0.00792002,-0.01173192,-0.00809885,0.01084799,0.00012900,-0.00273613,0.00599175,0.00041737,0.01098529,0.01117743,0.01266999,-0.01525669,0.00814538,0.01069196,-0.00114181,-0.00825803,-0.01383167,-0.00352121,0.01852050,0.00147951,-0.00210188,-0.00074363,-0.01489277,-0.00669728,-0.01013260,-0.01812501,0.00076622,0.00122929,0.00497541,0.01310502,-0.01212578,0.01039608,0.00371982,-0.01301775
2021-12-17,-0.00579635,-0.01228150,-0.00082515,-0.00444717,0.00811493,-0.01275544,0.01495919,0.00404848,0.00203364,0.00292594,-0.00030095,0.00727447,0.00572305,0.01202928,0.01447337,-0.00750902,0.00113877,0.01277191,0.00170871,-0.01216649,-0.01235436,0.01009635,0.02134009,-0.00210323,0.00531555,0.00034978,-0.01627172,0.00800955,-0.00545186,-0.00269794,0.00379280,-0.00440560,-0.01497306,-0.00788903,-0.00173393,-0.00275821,0.00723358,-0.00109493,-0.00970435,-0.00361047
2021-12-20,-0.00604578,-0.01239986,0.00485843,0.00239850,0.01294914,-0.00945333,0.01794011,-0.01030922,-0.00001843,-0.01748039,0.02370627,-0.00092867,-0.01084600,0.01874739,-0.01133737,-0.00108388,0.01781976,-0.01141217,-0.00293033,0.00198354,-0.00273516,0.02335290,-0.00260820,0.02115096,0.01432327,0.01995257,-0.00060206,-0.00436018,-0.00480216,-0.02217652,0.01274181,0.01370196,-0.00548070,0.02468577,-0.00556827,0.01751362,-0.02039134,-0.00773592,-0.01140174,-0.00536623
